Participant,Timestamp,X,Y
P1,67490808.9927,944.235034457079,704.673394167305
P1,67490838.8084,956.171880949139,697.508693457326
P1,67490869.4953,955.05450108546,690.447917987827
P1,67490899.2925,954.784194749844,688.991000920987
P1,67490929.7187,972.560635710536,697.587191629921
P1,67490960.2905,988.582979458723,701.508013636824
P1,67490990.5359,1015.41173260652,705.823797025695
P1,67491020.2797,1010.2013186577,705.932314399552
P1,67491050.4928,1002.08203647526,707.737727862051
P1,67491080.8885,996.883761547265,708.497192065134
P1,67491111.124,1002.79460029814,705.748399741891
P1,67491141.0476,1005.83423006405,705.150542469378
P1,67491171.3189,1002.24471535625,705.560031856404
P1,67491201.463,999.969180854387,707.328712047034
P1,67491231.4359,1010.70407256498,703.709646765156
P1,67491261.7215,1025.44573597356,690.524805009068
P1,67491291.9724,1022.47314204689,694.457043847605
P1,67491322.4066,1046.07115420932,699.841829915881
P1,67491352.3429,1090.11904629437,704.886484684845
P1,67491382.7496,1149.50887091491,699.390939021849
P1,67491413.1072,1145.04571837095,701.3520438559
P1,67491443.2485,1152.45091188152,701.304119174676
P1,67491473.55,1149.16553970105,703.52955178782
P1,67491503.6116,1139.16536989659,711.223540669321
P1,67491533.6893,1133.32299781663,714.777442304562
P1,67491564.0753,1135.85807021879,712.82101581915
P1,67491594.4224,1136.67705263666,710.901168661106
P1,67491624.2768,1137.15613456616,705.214495295712
P1,67491654.7064,1158.21900418013,706.104265884725
P1,67491684.8597,1203.82916521442,701.297209302386
P1,67491715.0884,1207.31354156222,697.207305677857
P1,67491745.2159,1210.97712853254,700.677855524274
P1,67491775.4647,1205.66116302316,703.897795135101
P1,67491805.7458,1212.67233151962,700.793136363124
P1,67491835.8876,1210.97979572582,701.508956496612
P1,67491866.0348,1210.32437897725,709.317108397777
P1,67491896.0817,1211.89363259176,706.882051971086
P1,67491926.4994,1214.9973247286,704.412350451415
P1,67491956.5856,1211.66520746544,700.259229921909
P1,67491986.7098,1212.93204997458,700.306209082167
P1,67492017.1638,1246.85313253209,691.425135660307
P1,67492047.2591,1265.47560238841,691.865515584929
P1,67492077.5368,1266.49645501692,695.827296205244
P1,67492107.777,1271.17769273389,692.78180274251
P1,67492137.9068,1271.63063476196,693.831371524692
P1,67492168.2518,1335.98458535742,679.888402685888
P1,67492198.5012,1351.78454029366,683.410606406635
P1,67492228.5748,1357.38235330569,692.357201481627
P1,67492258.809,1360.58770809827,690.181020862885
P1,67492288.9091,1359.13181217819,689.62228691335
P1,67492319.1058,1355.92592052634,688.323647735776
P1,67492349.2288,1359.92800212687,686.922366279309
P1,67492379.1603,1358.47205324393,685.967066214128
P1,67492409.2867,1364.3609274741,682.871265649045
P1,67492439.9528,1400.78792628476,683.423542770919
P1,67492470.1071,1417.92924574669,684.190535054055
P1,67492500.3611,1420.92785757377,682.782394399599
P1,67492529.9593,1422.32703437071,683.235151239378
P1,67492560.3208,1423.94151137248,687.014996567912
P1,67492590.2519,1421.74696622332,690.010687719478
P1,67492621.1334,1422.12849592931,689.807084342908
P1,67492651.359,1424.87342430562,687.442005265267
P1,67492681.4777,1534.80248917788,679.188119731789
P1,67492711.7109,1550.96601684891,680.370593810213
P1,67492741.9424,1553.0069448243,679.193580034314
P1,67492772.0817,1551.05247627024,680.274457349594
P1,67492802.1519,1551.91593322266,681.424397072136
P1,67492832.3842,1553.29756455045,681.956614170671
P1,67492862.6985,1557.91734858865,683.505880156923
P1,67492892.7958,1560.96096896217,685.366158200553
P1,67492923.0554,1553.54376207363,687.587284351223
P1,67492953.3475,1557.25374384712,690.801483144038
P1,67492983.4241,1563.39697236316,688.302941826625
P1,67493013.217,1581.92117870952,686.310501295876
P1,67493043.7821,1604.65926830484,677.050882068423
P1,67493073.6748,1610.65107729952,676.280248628893
P1,67493103.8509,1605.52094811559,678.367302005829
P1,67493134.1013,1609.14379227023,677.358980392855
P1,67493164.1612,1606.47596482723,677.187831275821
P1,67493194.2619,1606.38486756031,680.178773624143
P1,67493225.1095,1601.01963782842,681.832875067042
P1,67493255.4422,1588.76971024055,685.804436352612
P1,67493284.1993,1566.14448317477,693.6289529012
P1,67493315.3941,653.499458297939,749.169530826215
P1,67493345.7022,600.728317816651,751.116282310419
P1,67493375.9512,604.264527923944,750.130945702871
P1,67493406.3134,601.630534205629,753.121502141385
P1,67493436.9138,595.504188297205,755.192945955484
P1,67493467.0919,594.779946695877,752.469243657675
P1,67493497.2946,593.320928999086,746.581237064048
P1,67493527.2969,596.608526032075,750.540847565747
P1,67493557.7649,597.079913340751,750.791904606129
P1,67493587.7691,378.457307593251,743.973141588243
P1,67493618.0831,340.643676085362,751.541482664868
P1,67493648.4566,341.811208025593,745.962094119227
P1,67493678.7525,356.636217505725,747.780642063203
P1,67493708.5888,355.540166120078,744.925654118353
P1,67493738.8534,348.792431271708,750.284489218251
P1,67493769.3609,346.581516868585,747.247553840488
P1,67493799.8307,343.007449098746,745.124758917663
P1,67493829.6662,348.078686347724,745.49193323511
P1,67493859.7666,362.25994636663,744.809055831131
P1,67493889.839,367.189939426887,740.683421837706
P1,67493920.2932,369.617724371416,738.730241628894
P1,67493950.2953,367.326233813218,740.654107567323
P1,67493980.3766,364.327602456101,744.336705449354
P1,67494010.8167,360.934453800112,745.71389105187
P1,67494040.9298,366.041665097874,750.899620982621
P1,67494071.2184,386.113397588464,751.910932210243
P1,67494101.2529,418.951361578967,755.169992211128
P1,67494131.4918,440.906020655848,739.861909708305
P1,67494161.708,443.136252784911,730.594851030735
P1,67494192.0952,443.700544125679,738.758698484172
P1,67494222.2106,459.281033148589,752.738504203595
P1,67494252.2606,484.14577687365,750.049027076999
P1,67494282.4886,525.518596830193,747.178965195413
P1,67494312.3061,530.78287148994,742.0618519864
P1,67494342.4776,521.637764451414,751.058561976468
P1,67494373.1183,525.400452692131,748.812791054142
P1,67494403.3553,527.756955143576,748.183479144639
P1,67494433.7281,533.956650004009,746.70829711422
P1,67494463.8507,530.399474915014,748.067015912192
P1,67494493.9042,551.481282794619,747.910388092034
P1,67494524.1345,575.248941324647,750.969038099741
P1,67494554.2493,595.701382801175,761.005353283379
P1,67494584.3856,596.361831162627,757.270175596739
P1,67494614.7373,601.907423927894,757.223190407941
P1,67494645.1263,602.82099890885,752.537180580681
P1,67494675.2629,599.734379930035,751.059493350682
P1,67494705.7283,599.468828246412,751.745810664883
P1,67494735.7504,599.989371774698,752.370344932746
P1,67494765.8838,601.713888518368,747.701864769295
P1,67494796.1054,606.132480590588,741.900621348785
P1,67494826.2692,605.511902918875,741.446302551337
P1,67494856.8796,608.618988897692,742.443198820167
P1,67494886.6847,608.55839441446,742.423176318548
P1,67494917.1759,611.007747723952,742.940589496448
P1,67494947.4593,610.990439150641,742.953870474494
P1,67494977.627,675.226057150946,749.574094652254
P1,67495007.634,712.789367539573,757.64323072027
P1,67495037.7837,721.217453285063,757.06871400676
P1,67495067.9474,718.64632454978,757.470315334384
P1,67495098.1402,718.983929473088,758.324619916862
P1,67495128.3806,717.924220245999,759.107902752752
P1,67495158.4806,718.662124709284,758.805781252743
P1,67495188.5321,719.49990113884,756.97821070556
P1,67495218.9948,722.691647492066,748.616953916216
P1,67495249.1072,722.277373911896,750.555794269025
P1,67495279.3217,715.761497134728,754.861569916232
P1,67495309.5811,724.23681628195,763.722645227664
P1,67495339.6708,720.893578052387,764.845095238958
P1,67495370.0807,734.132795851295,766.037620951365
P1,67495400.2539,727.709955672328,767.445107629739
P1,67495430.5706,752.504624643448,767.042817633985
P1,67495460.7527,781.650993914363,767.136606839333
P1,67495490.6759,791.514385621522,765.044887691888
P1,67495521.0333,795.941486581314,752.141455733542
P1,67495551.8347,803.690479506061,749.908175774203
P1,67495581.9309,800.946542679141,754.365338038522
P1,67495611.2606,802.354473061594,754.979827381037
P1,67495641.5674,789.268032791128,763.561823738283
P1,67495672.1826,790.176027152143,762.829267282597
P1,67495702.3359,804.058735263402,760.568804695942
P1,67495732.7753,814.247822737705,761.753774162488
P1,67495762.7674,819.710520966568,757.390885426308
P1,67495792.7868,818.071204541885,753.296265893519
P1,67495822.9862,823.02963648398,759.349564444844
P1,67495853.7172,823.115546120245,769.773376827406
P1,67495883.5924,828.892823186402,767.590639277592
P1,67495913.695,830.967295697744,765.377575722119
P1,67495943.9647,821.733247115952,764.06884144665
P1,67495974.6411,822.549924756044,759.754778516697
P1,67496004.9,822.883234633628,758.144226124793
P1,67496034.9613,825.497120057607,749.433701845036
P1,67496065.0834,834.858590296511,749.088132206766
P1,67496095.2571,887.847808277886,748.246765607756
P1,67496125.6315,898.542282253212,748.380196383759
P1,67496155.8741,938.129761927877,749.238828071703
P1,67496186.2981,931.744104245392,742.218022670774
P1,67496216.4122,931.532464307612,740.834419269563
P1,67496246.48,930.175447296916,746.959497956028
P1,67496276.8412,932.565793500868,748.583770536895
P1,67496306.8844,937.726224077784,742.768413728226
P1,67496336.6625,935.707189062078,741.917343257087
P1,67496367.3,930.634925583242,743.173635700831
P1,67496397.7316,930.33036532824,740.731165942124
P1,67496427.9551,934.214417964647,733.255129100565
P1,67496455.8196,942.924564502001,728.27261878115
P1,67496486.0967,945.629393237756,719.823827782756
P1,67496515.6993,946.742218134715,709.767814597874
P1,67496546.2963,934.822773634684,713.858521088724
P1,67496576.1594,938.066749154072,710.913116399399
P1,67496608.6149,939.545415336409,734.599059043211
P1,67496638.7416,946.258774207167,742.208864977604
P1,67496669.0823,946.087292418828,764.227548807296
P1,67496699.3008,945.02541778747,764.057542675083
P1,67496727.8294,950.54690888626,757.119124681475
P1,67496757.7921,952.20287894281,747.126405955136
P1,67496787.7726,942.43949671282,730.829983498509
P1,67496817.9034,927.774607173375,724.695492031383
P1,67496850.217,918.748048674736,745.515901902151
P1,67496878.6873,923.675292292069,747.744263019676
P1,67496907.6668,925.122085152126,785.846079669191
P1,67496938.1818,916.429818145038,762.174343274187
P1,67496967.9134,922.16084696705,758.525648580867
P1,67496998.3499,931.393367528059,758.870044869722
P1,67497028.7523,935.860633033882,754.574590591179
P1,67497058.7207,935.337814841606,753.880688369674
P1,67497089.7577,929.432059356171,761.256495418397
P1,67497119.508,926.425832088475,766.931711644387
P1,67497150.3642,909.823268502452,774.73190229438
P1,67497179.6803,910.076724916642,779.73181701378
P1,67497209.7244,901.199778863053,792.28538749041
P1,67497239.9413,888.152557972063,795.975073824888
P1,67497270.3688,833.632112326709,792.689323521966
P1,67497300.4826,801.747688794131,803.360731260787
P1,67497330.0839,804.966566735633,798.060663117055
P1,67497362.5772,872.440877183488,787.782780167057
P1,67497390.8179,851.311143936647,790.939989172041
P1,67497421.7272,903.992492818742,792.509603302025
P1,67497451.2638,973.882644765242,788.648494647185
P1,67497481.9901,957.990509340817,808.051533510073
P1,67497511.6798,846.186583046992,796.616433572747
P1,67497544.585,894.839524902724,806.472999663483
P1,67497576.0641,898.858670239048,787.673663974063
P1,67497604.8931,858.518607620614,752.550379621596
P1,67497635.1138,871.571689547639,753.274939662872
P1,67497666.0741,899.141014464119,796.30458962311
P1,67497696.8929,515.361161905119,989.691875564037
P1,67497726.9668,488.071144083965,997.544145457025
P1,67497758.3763,405.635318123746,952.437853686876
P1,67497784.0655,397.377840725543,969.057091282962
P1,67497818.1301,397.780457281202,986.820238779667
P1,67497844.6932,390.774543927794,984.631778330159
P1,67497874.8844,363.438648824144,998.748461002273
P1,67497909.5844,349.936346681872,991.026891778942
P1,67497935.8059,356.161691105421,973.4884918487
P1,67497966.038,350.140291736838,972.289849783976
P1,67497996.1333,329.187803195896,1005.32714580946
P1,67498026.8629,283.466864893931,1001.53976155802
P1,67498057.1356,257.49705849628,1009.47472267636
P1,67498087.3465,250.920652210778,1021.26413459876
P1,67498117.4845,245.311272755615,1023.86701756137
P1,67498148.1985,244.054075413581,1031.94338755371
P1,67498176.786,246.799830645834,1025.56917066899
P1,67498357.396,662.179865812132,570.669777189331
P1,67498388.8433,654.67787178399,482.557334032067
P1,67498419.6634,678.669591366952,505.217300189563
P1,67498450.0998,664.724898395533,518.86963483203
P1,67498479.5825,670.707690056345,531.019845706594
P1,67498510.6331,721.10439527064,522.991785253343
P1,67498540.7315,912.335373576911,521.91459886978
P1,67498570.9881,928.218383259939,521.020457761043
P1,67498601.8322,922.255226854576,524.474160995186
P1,67498635.3434,924.025841151946,522.288864732405
P1,67498662.2117,930.32046472326,506.472783579622
P1,67498692.7894,929.868312347322,503.071500800521
P1,67498722.8859,933.120322908655,499.636995911996
P1,67498752.8181,931.478986628434,502.535668236859
P1,67498783.3526,938.629241936453,493.388632589644
P1,67498815.8511,932.486134516506,496.128473479547
P1,67498843.086,925.801081165119,492.07986727907
P1,67498873.4676,929.567656089851,493.674579387216
P1,67498903.7044,937.77960287033,481.400971789573
P1,67498933.7539,934.779159211913,485.80660634754
P1,67498964.4963,935.773297965904,483.247749415526
P1,67498994.1406,926.201637645794,501.802500017864
P1,67499023.9377,928.052743614741,522.192354837828
P1,67499054.4784,943.993946164761,636.393916986974
P1,67499084.2469,939.699484304786,640.049653441646
P1,67499115.0085,915.904245330354,640.902148201116
P1,67499145.3712,911.396274445673,651.927251195096
P1,67499175.1362,919.807568796578,672.679127567527
P1,67499205.4663,922.154079827663,677.076857793502
P1,67499235.9901,927.317966653267,678.842437681221
P1,67499266.424,927.232439804355,673.947123318674
P1,67499296.0365,923.913267589325,676.203354617748
P1,67499326.4275,934.751957386884,672.131932155248
P1,67499356.6342,934.590997103182,685.566975918538
P1,67499386.8502,950.710841474376,685.095573687481
P1,67499417.6734,955.696482997696,685.14100093419
P1,67499447.5876,962.613377271464,656.103259950716
P1,67499478.2918,962.876033921184,660.432275319446
P1,67499508.2385,936.639913813606,483.303294555784
P1,67499538.4744,936.062356977164,414.626144587516
P1,67499568.8635,931.067707452554,414.203716248933
P1,67499599.1647,930.006784935128,413.921925890889
P1,67499629.3376,934.281018873403,413.418293465084
P1,67499659.28,944.92334150261,404.046532298401
P1,67499689.3664,962.795376276613,395.81287778786
P1,67499719.2506,1082.50439786662,396.184650248352
P1,67499749.2925,1265.78281794306,389.04278308779
P1,67499779.4742,1464.8441531122,377.615853359857
P1,67499810.0261,1474.12953949046,367.640534278281
P1,67499840.242,1474.02177293688,376.319842167692
P1,67499870.3162,1470.68037585254,382.949528540491
P1,67499900.8909,1472.44498382734,382.01066960365
P1,67499930.7589,1475.43204513665,379.715999154072
P1,67499961.1199,1477.16692356627,380.288039152008
P1,67499991.1585,1480.42958038246,372.886574572472
P1,67500021.2926,1480.34950006211,380.089596785936
P1,67500051.8924,1476.71854830208,368.130312468576
P1,67500082.1181,1479.29645697396,367.07891992273
P1,67500110.4062,1492.82794542309,351.508992872417
P1,67500140.567,1499.14911724348,326.502083200234
P1,67500170.694,1501.88908363358,331.117903905555
P1,67500201.1235,1504.29841599055,324.708179639737
P1,67500231.0162,1506.56414451739,309.106245131124
P1,67500262.4831,1510.12761929769,289.146067657301
P1,67500292.6253,905.323934093535,407.375650879847
P1,67500322.8062,802.613758938694,384.705370660115
P1,67500352.838,795.286052205963,363.105704332945
P1,67500383.0906,787.713655687789,365.627379363052
P1,67500412.7435,778.361466825668,345.305896833565
P1,67500442.555,742.793502799259,328.304195599768
P1,67500472.8679,648.750857654048,305.443159139029
P1,67500503.0882,366.974418606307,231.835707965289
P1,67500533.3044,334.674916206143,221.89728357815
P1,67500563.5183,261.184080235941,183.958201644792
P1,67500594.4376,286.450972418065,177.495019397816
P1,67500624.1873,386.767092211341,123.013961895565
P1,67500654.358,384.745630289608,110.8285688824
P1,67500685.3829,380.275665600438,107.740752357623
P1,67500715.7041,351.617529646836,114.53408585759
P1,67500745.165,351.953421723669,114.104951188525
P1,67500775.3226,305.516734310744,72.6372507147307
P1,67500805.1227,296.528014966753,57.9168924945223
P1,67500836.4906,253.869876563798,53.1318676461953
P1,67500866.7746,88.1451842771438,82.8289811337077
P1,67500897.0613,73.6167037179571,85.0494824372435
P1,67500926.4772,98.3394264402952,92.0428298205101
P1,67500957.1512,222.710817563019,71.7390522415229
P1,67500987.1766,407.107618277051,90.0991747299503
P1,67501017.3181,991.996433250037,166.405141411895
P1,67501047.4855,1065.1029227123,175.603168180887
P1,67501077.8241,1081.12572453716,183.781698454832
P1,67501107.872,1072.8987295415,185.68868334678
P1,67501138.7241,1070.49292261321,190.866806110939
P1,67501168.7215,1065.68979837634,175.676574878853
P1,67501199.1171,1071.76302772003,177.934706352176
P1,67501229.0411,1073.63853498942,172.738272576206
P1,67501259.1849,1042.41668480485,176.45723199104
P1,67501289.7197,1044.59245681556,172.959487037429
P1,67501319.6058,1094.96257879202,200.56908223263
P1,67501349.1646,1109.74019563602,199.749214424831
P1,67501379.4429,1111.64978350792,248.797944590394
P1,67501409.9041,1095.53658807711,247.000482505899
P1,67501442.2904,1012.53209315729,238.072097161883
P1,67501472.2995,953.298465009692,300.096792738544
P1,67501502.4993,912.038221903424,365.753502439412
P1,67501532.8233,914.081785603036,408.659858621631
P1,67501562.8625,917.785207771838,401.993609841831
P1,67501592.944,917.985199250382,425.03422029835
P1,67501623.7704,920.172099425749,432.442676111795
P1,67501653.4533,916.258010177077,438.327856415995
P1,67501684.0774,914.707900331218,426.333794898279
P1,67501714.0734,911.119471308494,382.729245119089
P1,67501744.1954,918.449599807808,368.984392550074
P1,67501774.4933,923.016315603478,372.181227686661
P1,67501804.588,927.559452251619,378.771022651764
P1,67501835.097,928.146616886126,375.55996856525
P1,67501865.1714,945.775888701052,371.867675933453
P1,67501894.7112,1077.38918589954,376.173824150866
P1,67501925.1888,1197.02665825791,370.412698843491
P1,67501955.4705,1429.95303065701,351.739534254061
P1,67501985.5968,1428.22449304603,357.718879250731
P1,67502016.188,1430.03895228328,354.701070455337
P1,67502046.0172,1429.85350294784,356.648625635664
P1,67502076.4063,1431.98496751524,354.379912968395
P1,67502106.6982,1436.71125703943,351.849460498537
P1,67502136.7269,1445.14423830138,351.737668123896
P1,67502166.8498,1469.26926820515,345.765946418076
P1,67502197.1617,1475.90063834899,345.451182286401
P1,67502226.8519,1481.12551315113,347.815754952418
P1,67502257.3309,1485.58848617302,345.631412060911
P1,67502288.0559,1489.59796722949,337.356304625729
P1,67502317.2316,1484.96486295902,325.660267116722
P1,67502346.8373,1506.13619464983,334.046478193029
P1,67502378.3174,1495.74405583646,329.045693488258
P1,67502412.1274,1509.4519226865,332.682426416499
P1,67502438.672,1490.30301627002,322.494725924793
P1,67502469.0116,1491.00215320089,322.433020795699
P1,67502498.9014,1480.79202004455,325.863014725023
P1,67502529.2255,1480.04585094579,323.449773062079
P1,67502559.4981,1479.9129015663,327.771973722694
P1,67502593.3219,1476.56070338991,336.115349775059
P1,67502623.9262,1474.93961945582,338.619221698061
P1,67502650.1743,1466.15014693192,348.517437145145
P1,67502684.1511,1466.82365619184,345.851453794015
P1,67502714.4695,1465.56737777244,350.791147541745
P1,67502744.3987,1466.10622452835,353.736473629776
P1,67502774.9959,1464.20041467393,365.37003974463
P1,67502801.4227,1465.1679935185,361.63322303738
P1,67502831.7934,1459.13649120935,368.632706326806
P1,67502860.5951,1459.40345905827,368.500480656509
P1,67502894.7187,1448.23600565313,352.872332744204
P1,67502922.611,1457.34889022866,373.766385781867
P1,67502952.4735,1453.69288453652,365.22246921049
P1,67502986.7017,1453.88630569021,375.71831883776
P1,67503016.6383,1453.24857230656,377.738438115729
P1,67503042.8885,1453.72485999346,380.755947425257
P1,67503073.2182,1454.17671269533,381.209707370282
P1,67503103.6025,1453.75670266016,379.049939640832
P1,67503133.6154,1454.50347335759,380.884282789531
P1,67503163.9065,1451.16591435559,384.660310030303
P1,67503194.2189,1449.10121975462,383.457387292772
P1,67503224.363,1450.8631854271,382.114991363762
P1,67503254.4349,1452.73545332739,384.129850965201
P1,67503284.6554,1454.12605492849,385.035576766897
P1,67503314.8984,1457.93632681014,386.317773622052
P1,67503344.7478,1454.5421909309,383.706486172735
P1,67503375.0887,1443.38847428257,379.619996527891
P1,67503405.5233,1447.17868007163,381.410748852827
P1,67503435.7456,1456.78219808059,387.253264206584
P1,67503465.9586,1456.63938049651,384.108999595351
P1,67503496.5317,1454.76145513808,384.476045062108
P1,67503530.2573,1452.93892706304,386.462702547228
P1,67503556.6094,1454.97803904436,387.848044605354
P1,67503586.8405,1455.82502607034,386.347688079029
P1,67503616.9105,1459.29411379777,384.421736857647
P1,67503647.2642,1460.03267802577,383.92400134188
P1,67503677.5394,1455.88315549824,387.808300969857
P1,67503707.9022,1454.3129988003,399.286494856124
P1,67503737.9008,1456.35267240441,394.796269747239
P1,67503765.9193,1456.09893076149,396.924500976499
P1,67503796.1028,982.91972923113,360.141629216761
P1,67503826.4177,927.076953025139,362.745151329027
P1,67503856.5177,921.681582320846,383.329702174707
P1,67503886.7593,918.961232977652,381.481631800805
P1,67503917.1192,902.005281402698,391.311829078715
P1,67503948.3447,906.954198445456,396.548148429399
P1,67503979.1014,913.689515817168,406.539593395758
P1,67504009.725,915.178957135099,407.271893450269
P1,67504040.0507,923.555864266644,421.621410381311
P1,67504070.206,921.848734184667,417.486691586719
P1,67504100.4843,923.129823616673,412.471164085627
P1,67504130.5568,923.623876954273,412.377264496648
P1,67504160.9006,925.116324116229,413.768657020455
P1,67504191.1867,925.385586666638,411.605494378942
P1,67504221.5008,925.643846162699,409.542619458964
P1,67504251.6583,938.53879169352,403.839388996002
P1,67504282.1776,964.848216388432,407.07182419406
P1,67504312.1951,969.456168435083,403.947890181436
P1,67504342.2,966.404323845583,396.642940378112
P1,67504372.3409,967.211091895366,396.381699084776
P1,67504402.4855,965.738764880946,395.408081181498
P1,67504432.7629,968.355690146282,390.460542934159
P1,67504462.7959,966.60833244485,389.577203544779
P1,67504493.1669,967.56016572118,384.744363353657
P1,67504523.4415,963.438431781766,380.004184808465
P1,67504553.351,962.836527923511,379.980683626462
P1,67504583.9572,965.157899919147,380.669269449222
P1,67504613.8759,966.802299412894,382.134525984408
P1,67504644.355,953.871134310714,384.620187769492
P1,67504674.4267,949.942014452998,387.41228306354
P1,67504704.5156,949.059343817247,390.17445177549
